"145";"01";"souclin";"SOUCLIN";"Souclin";"01150";"0";"0"
"146";"01";"saint-just-01";"SAINT JUST";"Saint Just";"01250";"0";"0"
"147";"01";"civrieux";"CIVRIEUX";"Civrieux";"01390";"0";"0"
"148";"01";"argis";"ARGIS";"Argis";"01230";"0";"0"
"149";"01";"talissieu";"TALISSIEU";"Talissieu";"01510";"0";"0"
"150";"01";"birieux";"BIRIEUX";"Birieux";"01330";"0";"0"
"151";"01";"saint-julien-sur-veyle";"SAINT JULIEN SUR VEYLE";"Saint Julien sur Veyle";"01540";"0";"0"
"152";"01";"thoiry-01";"THOIRY";"Thoiry";"01710";"0";"0"
"153";"01";"laiz";"LAIZ";"Laiz";"01290";"0";"0"
"154";"01";"cressin-rochefort";"CRESSIN ROCHEFORT";"Cressin Rochefort";"01350";"0";"0"
"155";"01";"saint-champ";"SAINT CHAMP";"Saint Champ";"01300";"0";"0"
"156";"01";"saint-georges-sur-renon";"SAINT GEORGES SUR RENON";"Saint Georges sur Renon";"01400";"0";"0"
"157";"01";"lantenay-01";"LANTENAY";"Lantenay";"01430";"0";"0"
"158";"01";"vernoux";"VERNOUX";"Vernoux";"01560";"0";"0"
"159";"01";"cormaranche-en-bugey";"CORMARANCHE EN BUGEY";"Cormaranche en Bugey";"01110";"0";"0"
"160";"01";"sainte-euphemie";"SAINTE EUPHEMIE";"Sainte Euphémie";"01600";"0";"0"
"161";"01";"beaupont";"BEAUPONT";"Beaupont";"01270";"0";"0"
"162";"01";"brens-01";"BRENS";"Brens";"01300";"0";"0"
"163";"01";"ramasse";"RAMASSE";"Ramasse";"01250";"0";"0"
"164";"01";"divonne-les-bains";"DIVONNE LES BAINS";"Divonne les Bains";"01220";"0";"0"
"165";"01";"leaz";"LEAZ";"Léaz";"01200";"0";"0"
"166";"01";"villes";"VILLES";"Villes";"01200";"0";"0"
"167";"01";"saint-julien-sur-reyssouze";"SAINT JULIEN SUR REYSSOUZE";"Saint Julien sur Reyssouze";"01560";"0";"0"
"168";"01";"groslee";"GROSLEE";"Groslée";"01680";"0";"0"
"169";"01";"vandeins";"VANDEINS";"Vandeins";"01660";"0";"0"
"170";"01";"verjon";"VERJON";"Verjon";"01270";"0";"0"
"171";"01";"saint-andre-sur-vieux-jonc";"SAINT ANDRE SUR VIEUX JONC";"Saint André sur Vieux Jonc";"01240";"0";"0"
"172";"01";"saint-andre-d-huiriat";"SAINT ANDRE D'HUIRIAT";"Saint André d'Huiriat";"01290";"0";"0"
